"c_name","source","r_id","r_year","r_month","r_swt","r_female","p_ideology","p_interest","p_economy","d_essential","core_values","c_govern","i_trust"
"Algeria","ArabBarometer",3968,"2020","October",0.109759793528465,"Not Female",NA,"Throughout the day","Bad","Not at all Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",3009,"2020","October",0.298629405972555,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",4094,"2020","October",0.1175682611258,"Not Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",4378,"2020","October",0.117619435940626,"Not Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",2009,"2020","October",0.416694455725378,"Not Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3408,"2020","October",1.27231051375774,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",4157,"2020","October",0.374740388092794,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",3979,"2020","October",0.0707977557191761,"Not Female",NA,"Once a week","Bad","Absolutely Essential",NA,"Strongly Disagree","A great deal of trust"
"Algeria","ArabBarometer",4362,"2020","October",0.192804181060704,"Not Female",NA,"Less than once a week","Very Bad","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",3808,"2020","October",0.0309525892072515,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Disagree","A great deal of trust"
"Algeria","ArabBarometer",2525,"2020","October",0.00461433205996479,"Not Female",NA,"Throughout the day","Good","Not Very Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2263,"2020","October",0.1175682611258,"Not Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2040,"2020","October",1.91280767817247,"Female",NA,"Throughout the day",NA,"Somewhat Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",7656,"2020","October",0.156940345033446,"Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",2866,"2020","October",4,"Female",NA,"Several times a week","Good","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3154,"2020","October",0.821442167964296,"Female",NA,"I do not use the Internet","Good","Absolutely Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",9360,"2020","October",0.211176396078105,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",9722,"2020","October",0.675337649728535,"Not Female",NA,"Throughout the day","Very Bad","Somewhat Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",3457,"2020","October",0.556250749425153,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3822,"2020","October",0.00461433205996479,"Not Female",NA,"At least once daily","Very Bad","Not at all Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",2799,"2020","October",0.121202676334854,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",9205,"2020","October",0.0309525892072515,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",9727,"2020","October",0.0304784713067524,"Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",3685,"2020","October",0.0552751724846994,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",3647,"2020","October",0.609042307686484,"Not Female",NA,"Several times a week","Very Bad","Somewhat Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",4175,"2020","October",0.035671796860702,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3360,"2020","October",0.0309525892072515,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",5479,"2020","October",0.911817586520799,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Disagree",NA
"Algeria","ArabBarometer",4087,"2020","October",0.359132316049196,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",6576,"2020","October",0.249873372428492,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3436,"2020","October",0.416694455725378,"Not Female",NA,"Several times a week","Bad","Absolutely Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",4207,"2020","October",0.044411773732052,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",2733,"2020","October",0.416694455725378,"Not Female",NA,"I do not use the Internet","Good","Absolutely Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",4048,"2020","October",0.204447272056555,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Disagree","A great deal of trust"
"Algeria","ArabBarometer",2750,"2020","October",0.18217770015432,"Not Female",NA,"Throughout the day",NA,"Somewhat Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",2775,"2020","October",0.359132316049196,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Disagree","No trust at all"
"Algeria","ArabBarometer",5701,"2020","October",0.1175682611258,"Not Female",NA,"I do not use the Internet","Good","Absolutely Essential",NA,NA,"Quite a lot of trust"
"Algeria","ArabBarometer",3579,"2020","October",0.0309525892072515,"Not Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",1715,"2020","October",0.416694455725378,"Not Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",1952,"2020","October",0.229466134382201,"Not Female",NA,"Several times a week","Bad","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",1925,"2020","October",0.0669585323967272,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",3130,"2020","October",0.0175267727334422,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",4394,"2020","October",0.18217770015432,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",4326,"2020","October",0.0309525892072515,"Not Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Somewhat Disagree","Not a lot of trust"
"Algeria","ArabBarometer",5570,"2020","October",0.169404256299135,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",3780,"2020","October",0.0528564029622986,"Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",9359,"2020","October",0.0305109540072728,"Not Female",NA,"Less than once a week","Very Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",8721,"2020","October",0.0208685899053631,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",3725,"2020","October",0.307040942059833,"Female",NA,"At least once daily","Bad","Somewhat Essential",NA,NA,"Not a lot of trust"
"Algeria","ArabBarometer",2856,"2020","October",0.169404256299135,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",1985,"2020","October",0.277690915984666,"Not Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",2206,"2020","October",0.0175344017426709,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2499,"2020","October",0.557165907868987,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",9972,"2020","October",0.0546743978005231,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",9119,"2020","October",0.374740388092794,"Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",9313,"2020","October",0.00998200508066139,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",9916,"2020","October",0.976753126181812,"Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",4323,"2020","October",0.650734052657419,"Not Female",NA,"At least once daily","Bad","Somewhat Essential",NA,"Strongly Disagree","A great deal of trust"
"Algeria","ArabBarometer",3003,"2020","October",0.18217770015432,"Not Female",NA,"Throughout the day","Bad","Not Very Essential",NA,"Somewhat Disagree","Not a lot of trust"
"Algeria","ArabBarometer",2373,"2020","October",0.0831013916789593,"Not Female",NA,"I do not use the Internet","Very Good","Absolutely Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",4572,"2020","October",0.588697025577069,"Female",NA,"At least once daily","Good","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2884,"2020","October",0.0590595299199891,"Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",3131,"2020","October",0.0620320610995723,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2602,"2020","October",0.164838347150702,"Not Female",NA,"At least once daily","Very Bad","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3545,"2020","October",0.0945088280760923,"Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",3668,"2020","October",0.0707977557191761,"Not Female",NA,"Several times a week","Bad","Absolutely Essential",NA,"Strongly Disagree","No trust at all"
"Algeria","ArabBarometer",3546,"2020","October",0.0620320610995723,"Female",NA,NA,NA,"Not Very Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3339,"2020","October",0.168773983276621,"Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",3570,"2020","October",0.0507381162482792,"Not Female",NA,"Throughout the day","Bad","Not Very Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2553,"2020","October",0.216169732316586,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",4425,"2020","October",0.335134142956249,"Female",NA,"Throughout the day","Good","Not at all Essential",NA,"Somewhat Disagree","No trust at all"
"Algeria","ArabBarometer",9466,"2020","October",0.211176396078105,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",8080,"2020","October",0.0309525892072515,"Not Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Somewhat Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",9115,"2020","October",4,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",9132,"2020","October",0.374740388092794,"Female",NA,"Throughout the day","Very Bad","Somewhat Essential",NA,"Somewhat Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",9809,"2020","October",0.0175344017426709,"Not Female",NA,"Several times a week","Very Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",9170,"2020","October",0.64479367386812,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",2065,"2020","October",0.298629405972555,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",3236,"2020","October",0.0309525892072515,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",9317,"2020","October",0.476397019546316,"Not Female",NA,"Throughout the day","Very Bad","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",4405,"2020","October",0.0771101543006229,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",3860,"2020","October",0.0707977557191761,"Not Female",NA,"I do not use the Internet","Bad","Somewhat Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",2136,"2020","October",0.117619435940626,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",9314,"2020","October",0.211176396078105,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",7096,"2020","October",0.169404256299135,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",4388,"2020","October",0.115560677370087,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",2957,"2020","October",1.41655523554222,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",2893,"2020","October",0.00461433205996479,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",9171,"2020","October",0.023782823178232,"Not Female",NA,"Throughout the day","Bad","Not Very Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",6872,"2020","October",0.169404256299135,"Not Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",4338,"2020","October",0.821442167964296,"Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",3932,"2020","October",0.298629405972555,"Not Female",NA,"Once a week","Very Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",4128,"2020","October",0.053538518171106,"Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",3298,"2020","October",0.448963216522748,"Not Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Somewhat Disagree","Not a lot of trust"
"Algeria","ArabBarometer",9275,"2020","October",0.173972431922408,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2879,"2020","October",0.0173110021695301,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",3881,"2020","October",0.17562540263845,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",3959,"2020","October",0.00461433205996479,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",1911,"2020","October",0.836274394484971,"Female",NA,"Throughout the day","Very Good","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",2285,"2020","October",0.0507381162482792,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",3533,"2020","October",0.0396950922763712,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",9976,"2020","October",0.120881688521913,"Not Female",NA,"Throughout the day","Very Bad","Not Very Essential",NA,"Somewhat Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",3415,"2020","October",2.47584841524222,"Female",NA,"Several times a week","Bad","Absolutely Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",4154,"2020","October",0.26627166593291,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",2809,"2020","October",0.192804181060704,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",2628,"2020","October",0.0175344017426709,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",3079,"2020","October",0.400553387089299,"Not Female",NA,"At least once daily","Bad","Somewhat Essential",NA,"Somewhat Disagree","Not a lot of trust"
"Algeria","ArabBarometer",3812,"2020","October",0.416694455725378,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",4211,"2020","October",0.369093087546573,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",4099,"2020","October",0.0252543490207422,"Not Female",NA,"Throughout the day","Very Bad","Somewhat Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",3128,"2020","October",0.172516533101847,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2675,"2020","October",0.366751710384354,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",4020,"2020","October",0.192804181060704,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3328,"2020","October",0.0408305533774343,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",3990,"2020","October",0.321831010502712,"Female",NA,"Throughout the day","Very Bad","Not Very Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",2047,"2020","October",0.0252543490207422,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",9642,"2020","October",4,"Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2521,"2020","October",0.0271585810416077,"Not Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",9318,"2020","October",0.0669585323967272,"Not Female",NA,"Throughout the day","Bad","Not at all Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2491,"2020","October",0.0797122661554159,"Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Disagree","No trust at all"
"Algeria","ArabBarometer",4318,"2020","October",3.59708637524417,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3569,"2020","October",0.18217770015432,"Not Female",NA,"Throughout the day","Very Bad","Not at all Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",3070,"2020","October",0.153154031418717,"Not Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",9454,"2020","October",4,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",4778,"2020","October",0.053538518171106,"Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",4411,"2020","October",0.0271585810416077,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",3058,"2020","October",0.044411773732052,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3764,"2020","October",0.117619435940626,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",9940,"2020","October",0.762699625473001,"Female",NA,"I do not use the Internet","Very Bad","Not at all Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2632,"2020","October",0.0507381162482792,"Not Female",NA,"Throughout the day","Very Bad","Somewhat Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",5059,"2020","October",0.192804181060704,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",9468,"2020","October",0.00998200508066139,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",2767,"2020","October",0.00939143323156228,"Not Female",NA,"I do not use the Internet","Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",4598,"2020","October",0.149063108345832,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",3683,"2020","October",0.359132316049196,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",9169,"2020","October",0.0304784713067524,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",2106,"2020","October",0.18217770015432,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",2736,"2020","October",0.108918181096254,"Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",2751,"2020","October",0.0829244251350254,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",5105,"2020","October",0.0175344017426709,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3845,"2020","October",0.436477951788338,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2323,"2020","October",0.556250749425153,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",4722,"2020","October",0.0352646918841477,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",7191,"2020","October",0.277690915984666,"Not Female",NA,"At least once daily","Very Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",3728,"2020","October",0.00461433205996479,"Not Female",NA,"Throughout the day",NA,"Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2410,"2020","October",0.0595697016458498,"Female",NA,"Several times a week","Bad","Not Very Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",5014,"2020","October",0.192804181060704,"Not Female",NA,"I do not use the Internet","Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",4463,"2020","October",0.359132316049196,"Female",NA,"Throughout the day","Very Bad","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",4940,"2020","October",0.427421769808974,"Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",4212,"2020","October",0.00958576990578918,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",9748,"2020","October",4,"Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3149,"2020","October",0.0271585810416077,"Not Female",NA,"At least once daily",NA,"Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2604,"2020","October",0.216169732316586,"Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3922,"2020","October",0.00461433205996479,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Disagree","No trust at all"
"Algeria","ArabBarometer",9980,"2020","October",0.0546743978005231,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",3539,"2020","October",0.117619435940626,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2048,"2020","October",0.416694455725378,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Disagree","No trust at all"
"Algeria","ArabBarometer",4291,"2020","October",0.303384370939636,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",7688,"2020","October",0.0528564029622986,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",1306,"2020","October",0.117619435940626,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",9733,"2020","October",0.045772870669461,"Female",NA,"Throughout the day","Very Bad","Not Very Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",3071,"2020","October",1.18397077498051,"Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",4104,"2020","October",0.675337649728535,"Not Female",NA,"Throughout the day",NA,"Absolutely Essential",NA,NA,"Quite a lot of trust"
"Algeria","ArabBarometer",2621,"2020","October",0.0531340344381336,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",9726,"2020","October",1.52120887686897,"Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",3531,"2020","October",0.26903054984495,"Not Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",5130,"2020","October",0.799519109817455,"Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",9967,"2020","October",0.0546743978005231,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",3989,"2020","October",0.81301835296197,"Female",NA,"Throughout the day","Bad","Not Very Essential",NA,"Strongly Disagree","Quite a lot of trust"
